index,AAL.L,ABDN.L,ABF.L,ADM.L,AHT.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BEZ.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT.A.L,CCH.L,CNA.L,CPG.L,CRDA.L,CRH.L,DCC.L,DGE.L,ENT.L,EXPN.L,FCIT.L,FLTR.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HL.L,HLMA.L,HSBA.L,HSX.L,IAG.L,IHG.L,III.L,IMB.L,INF.L,ITRK.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LSEG.L,MNDI.L,MRO.L,NG.L,NWG.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
0.007154724,0.043821803,0.019453812,0.009543718,-0.007908705,0.020677218,0.044907667,0.013566799,0.027491504,0.002099816,0.0058217,0.027053262,0.012643807,0.016744504,0.023629876,0.004482067,-0.003546751,-0.00535276,0.002704587,0.006908142,0.004747585,0.00687287,0.000279388,0.057450719,-0.024245329,0.010566535,0.023719028,-0.019981312,-0.008048824,0.003649688,0.008654844,-0.001198287,0.0049405,0.002181026,0.028141559,0.043585462,-0.006806919,0.033343871,0.004572483,0.007692764,0.006826057,0.019657835,-0.000413971,0.018720242,0.075878961,0.021068435,0.017198066,0.009142942,-0.0012758,0.016761267,0.000808128,0.024276824,0.00308689,0.024603879,0.01679089,0.011540994,0.006895233,0.012769192,-0.018235775,-0.014392278,0.010671852,0.051370998,0.016957494,0.007411398,-0.003472283,0.024240139,-0.021391216,0.011343594,0.006547664,-0.002331851,-0.018568698,0.015867812,-0.016957147,-0.005376337,0.005546185,0.02067737,0.020137104,0.011869508,0.004611965,-0.003095953,0.003657914,0.006134213,0.007122238,0.010408456,0.00160183,-0.0297368,0.016640607,-0.01797712,0,0.009751749,0.001997053,0.008010776,0.011297324,0.003394297
-0.010737883,-0.024742652,-0.02531115,-0.04275323,-0.01600745,-0.032091034,-0.025920885,-0.013207469,0.020375261,-0.023539548,-0.00370078,-0.004243597,-0.00687679,-0.004108482,0.01448997,0.005698078,0.030711852,-0.055391914,-0.014623592,-0.010200251,0.000315669,-0.009358776,-0.041345854,0.038519835,-0.026874129,-0.048760924,-0.016591377,-0.015417782,-0.019745279,0.014107668,-0.057841947,-0.009638645,0.006920443,-0.014630839,-0.040372576,-0.000100278,-0.008997895,-0.014957247,-0.046215831,-0.013829285,-0.010569006,-0.002899959,-0.021555766,-0.017964646,0.005128958,-0.014235126,-0.021903037,-0.055754038,-0.005975315,-0.020305263,0.015234903,-0.015594894,0,-0.013471019,-0.032544382,-0.005967613,0.006847912,-0.005655001,-0.017304154,-0.094835443,-0.007835854,-0.025002506,-0.011745455,0.004735586,-0.004357243,-0.018078267,0.007286552,-0.021015983,0.043021271,-0.02921651,-0.004591981,-0.01656359,-0.024295098,-0.009025412,0.008472706,-0.034703779,-0.040353178,-0.010543667,-0.005125625,-0.007391631,-0.045281912,0.020787461,0.007743015,-0.016058124,0.004152675,-0.044827387,-0.011857806,-0.010970976,0.003773639,0.009657793,-0.018795729,-0.022185761,-0.029518762,-0.023620089
-0.018371283,0.015698012,-0.045617677,-0.021607237,-0.03837842,-0.01498254,0.011291592,-0.036593862,-0.012395394,0.000585513,-0.00984704,-0.012448277,-0.013168567,-0.011386074,-0.027501722,-0.002473426,-0.016599518,-0.027140618,-0.039401377,-0.010305369,0.006606915,-0.006659186,-0.018510947,-0.013983026,-0.021972443,0.003977371,-0.012387074,-0.065574841,-0.052119318,-0.023256941,-0.005174066,-0.018326713,-0.011635844,-0.027644644,0.034962274,-0.000501977,-0.012184515,-0.050748872,-0.006230634,-0.019564523,-0.030459164,-0.011847896,-0.014275232,-0.116839294,-0.020675438,-0.014440694,-0.00205256,-0.020251852,-0.004289892,0.001224209,-0.023347394,-0.031127801,-0.008483355,-0.008338004,-0.024105697,-0.008156303,-0.031399084,-0.011885031,-0.025065613,0.020669776,-0.024204831,-0.014426768,-0.015718388,-0.022293939,-0.022075962,-0.004664609,-0.029795561,-0.022570969,-0.020857678,-0.022076857,-0.008403477,-0.043376793,0.005518139,-0.012773849,-0.00939943,-0.024371619,-0.018925977,-0.011996243,-0.023922145,-0.017727526,-0.023189478,-0.012842488,-0.009772739,-0.038783817,-0.01931185,-0.012853155,-0.005582119,-0.039371161,-0.020933248,-0.018074212,0.003382485,-0.003746013,-0.02066658,0.009209519
0.011883565,0.016165146,0.036227963,0.021607237,0.012497352,0.018888303,-0.001755912,0.025755574,0.007795427,0.023526025,0.001069247,-0.003660134,-0.000582827,0.017747061,0.001688478,0.020588969,0.010069848,-0.015271064,0.017198528,0.010844806,-0.005345077,0.029623595,0.001481727,0.017618619,0.011778686,0.027110092,0.006689023,0.023374502,0.007812569,0.031128126,0.018581268,-0.00742579,0.03342128,0.003025721,0.013088877,-0.001205662,0.018538062,0.014097998,0.031703667,0.009932016,0.013863935,0.020842517,0.016177435,0.036261504,-0.015791922,0,0.006553458,-0.005744734,0.014511488,0.006504113,0.00622558,0.016881428,0.003906653,0.014408642,0.001016157,0.018364826,0.002895552,0.005722343,-0.002606686,0.015756753,0.00930528,0.029045989,0.017606971,0.018085602,0.011098898,0.018896415,0.014848578,0.025446678,0.003366587,0.004495322,-0.018310057,0.025826397,0.019376906,0.024938914,0.003429798,0.018253404,0.017585782,0.01464258,-0.030730583,0.01146032,0.016000417,0.008928614,-0.006795904,0.038379023,0.011631822,0.020179124,0.017439924,0.01865724,0.015267553,0.005324011,0.022041269,0.01590832,0.012992583,0.018543622
0.016560345,0.036367684,0.030787972,0.008636675,0.020938353,0.017772537,0.019492415,0.010838287,0.040657016,0.010050272,0.019053246,0.032342018,0.018627393,0.016029529,0.013822139,0.00965724,0.019084548,0.00141951,0.007784872,0.027424838,0.022753067,0.013689639,0.02918209,0.015975097,0.013087274,0.010053318,0.017309674,0.002754879,0.015033784,0.011339592,0.016317357,0.01724176,0.016622077,0.019447135,0.020192489,0.030981819,0.010152465,0.018035108,0.007886878,0.020671266,0.020130679,0.016964334,0.009247679,0.028648298,0.003345418,0.026553388,-0.040192894,0.017540802,-0.024014865,0.021644145,0.027413552,0.027129613,0.020544472,0.004665833,0.016451593,0.02795922,0.01190732,0.031362349,0,0.037445858,0.030200509,0.010875043,0.012189547,0.000527053,0.015769042,0.020525668,0.002879553,0.011775269,-0.002042634,0.010948991,0.002575087,0.022409921,0.005382732,-0.010353476,0.021592607,-0.000322983,0.013981768,0.016383068,0.005682681,0.012107161,0.006711401,0.002089319,0.025914359,0.016861102,0.008954332,0.006127912,0.002746732,0.006378005,0.020619209,-0.000442587,0.040458592,0.026182087,0.004984474,0.001124161
-0.003867239,-0.008106138,-0.006555675,-0.014228491,-0.02231926,-0.018292446,0.001033566,-0.005765625,-0.001165637,-0.000188721,0.00835299,0.031451383,-0.001861522,-0.013373979,-0.005422251,-0.000721095,-0.003029182,0.007301868,-0.002823887,-0.012200895,-0.028443917,0.015869197,-0.015360407,-0.074588781,0.00115511,-0.006789716,-0.010665097,-0.02436602,-0.006592569,-0.038797939,-0.009680662,-0.019729328,-0.026026192,-0.062663736,0.022728162,0.012398522,0,-0.0510038,0.004150239,0.03510513,-0.007710822,-0.03699087,-0.019008003,-0.028239036,-0.006421939,-0.033120256,-0.0201767,-0.035813713,-0.000868409,0.004352146,-0.008436657,-0.022358215,-0.011184733,0.000273812,-0.002333709,-0.027113245,-0.001634031,-0.002306985,-0.021102025,-0.024022821,-0.003725638,-0.008393065,0.002327186,-0.00501784,0.004769125,-0.003782812,-0.004803845,-0.012493421,-0.037499769,-0.005865098,-0.004295504,-0.009742584,-0.007784399,0.003613474,-0.009045978,-0.001293297,-0.010634965,-0.010782656,-0.066952,0.002713684,-0.013952614,-0.081783492,0.02233999,-0.019699151,0.002226111,-0.013841018,-0.014207057,0.000564995,0,0.005297929,0.021496061,-0.001309311,-0.097633201,-0.026182368
0.005117542,0.021831982,-0.001052866,0.027954501,0.010082568,0.019057985,0.004123785,0.022512894,0.01412875,0.000188721,-0.005996689,0.006734946,0.026030589,0.008126779,-0.011779699,0.00479735,-0.008377785,-0.00211443,0.004232846,0.009983009,-0.005085866,-0.003417093,0.023951526,0.025642384,0.00661588,-0.009224904,0.015955293,0.00597231,0.001239422,0.010204109,0.003108116,0.013605637,0.015913142,0.0078555,-0.018987037,0.00269172,-0.003935985,-0.003623712,0.003674809,0.004614384,-0.021356128,0.024493659,0.009549111,0.011391444,0.031162077,-0.007347633,0.015063765,-0.063142467,0.021062476,0.031477174,0.002115825,0.002772818,0.00634212,0.002733733,0.015237134,0.014273931,0.003265395,0.011937691,0.020775618,0.005995034,0.005892413,-0.021346645,0.004638247,0.002644076,-0.014376264,0.018772381,-0.002893439,0.025533333,0.042059926,0.006066788,-0.012998412,-0.001399635,0.000901313,-0.0049718,0.005269289,0.009338334,0.003002543,0.003607125,0.019994969,0.003478334,0,0.055883542,0.003243488,0.002027971,-0.024764014,-0.011682307,0.010674204,-0.013648203,0.000927283,-0.020463278,0.010653969,-0.002952293,0.033246614,0.014503981
0.005580732,0.01407245,0.031369964,0.043278876,0.011335418,0.024194774,-0.003091201,0.026156643,0.015291879,-0.00510734,0.00807402,0.022922903,-0.00447867,0.02478144,0.012615788,0.017787598,0.004958905,0.07015247,0.000703736,0.017147919,0.044867379,-0.023173109,0.012186667,-0.075190463,0.017619063,0.009224904,0.015857443,0.002845655,0.001512743,0.022940152,0.011569696,0.009780121,0.013105784,0.050353886,0.013107615,-0.003076913,-0.012015502,0.03378857,0.013661418,0.007643922,0.008936272,0.024840168,0.028317575,0.021609455,-0.018144946,0.017906633,-0.003563571,0.061884307,-0.036824632,0.024562002,0.015987699,0.022297051,0.023320389,0.008698114,0.012739045,0.049206956,-0.033564381,0.019883401,0.062312743,0.109199352,0.009233675,0.019858197,0.0367972,0.000263966,-0.004397482,-0.002660276,-0.005488297,0.026944614,0.034364476,0.005428774,0.012998412,0.01321761,0.001968555,0.008122758,0.010663981,0.023754147,0.014222068,0.01752156,0.053143914,0.006537272,0.001936167,-0.047144966,0.009988945,0.016874652,-0.04325369,0.010520235,0.030974173,-0.001432519,0.034611834,-0.068351085,0.009173002,0.022093175,0.015347791,0.046404786
0.002719415,0.012169438,0.001275296,0.007226488,0.008976742,0.025566792,0.011287934,-0.00725517,-0.001359972,0.003218811,-0.005462375,0.015973799,-0.003935367,-0.005939387,0.017809571,-0.00447625,0.001140987,-0.008808691,0.005262248,-0.010624927,0.017817166,-0.007030941,-0.011046736,-0.024301017,0.013708383,0.01907051,0.004723817,0.001782187,0.001373281,0.015471371,0.032814524,0.013293157,0.018609122,0.025708357,-0.014851783,0.013392207,-0.011815506,-0.003280907,0.024129928,0.013425651,0.012419857,0.012959088,0.013255985,0.015321539,0.005300664,-0.007635042,0.01747815,0.006691737,-0.069907403,-0.008245832,0.006995789,0.014211908,-0.002208254,0.022478817,0.012899284,0.023530496,-0.019145382,0.016419161,0.002756068,0.048878918,-0.010161719,0.022583172,-0.002232566,-0.019728681,0.006151182,0.012529964,-0.009759416,0.015220935,0.005422583,0.020836184,-0.005179079,0.014408497,0.017991515,0.00537886,-0.010033419,0.01706786,0.014993887,0,0.063633055,-0.006537272,0.021526747,-0.016412348,0.005116685,0.009910903,-0.000680235,0.001936138,-0.006886041,-0.003590085,0.008912721,0.004800772,-0.009787465,0.01150172,0.007802409,0.000732946
0.001922888,0.012282917,0.01165762,0.006602605,-0.004029582,0.028002255,0.032460602,0.023981996,-0.014161894,-0.010642449,-0.006804579,0.004918135,-0.026976649,0.020440947,-0.007416636,0.012670186,0.001519192,0.014492923,0,0.00659615,0.020442141,-0.001629502,0.009637269,0.002586047,0,0.013853096,0.010133971,-0.001068949,0.006838124,0.019351124,-0.001113705,0.008368227,0.017034064,0.007945148,0.008937512,0.00056999,-0.003004733,0.013291516,0.017505813,-0.007163219,-0.018581582,0.034351056,0.011882144,0.010471236,-0.015421593,0.007997134,0.014440602,0.037230781,0.008482619,-0.00150667,-0.002585274,0.010999542,-0.002102355,0.003961443,0.004156632,0.050265645,-0.001289552,0.00745424,0.011251452,0.036811286,0.00862863,0.020183355,0.007570679,0.01443492,0.003497986,0.005770725,0.000326889,0.003016623,0.023650837,0.008214377,0,0.012186983,0.004447798,0.009343692,-0.002524322,0.012536473,0.01029941,0.015004259,0.029749335,0.019484894,0.019217842,0.007107305,-0.000638181,0.018370644,0.009481957,0.002704311,0.016749529,0.005738024,0.016718329,0.002869512,-0.006320853,0.024785562,0.007741934,0.0091158
0.0009995,0.009564489,-0.017537664,-0.010064814,-0.002695437,-0.020024478,-0.027371491,-0.0020333,-0.010870944,-0.001338281,-0.007380044,-0.012695662,0.01322241,-0.018061037,0.005773184,-0.020969036,-0.002660179,-0.16301916,-0.032358342,0.001728576,0.004681137,0.01778064,-0.014204738,0.022220307,-0.012300925,-0.009792715,-0.014857789,0,0.001770172,0.00068417,-0.013463241,-0.004773287,0.005136118,-0.005772022,-0.044215836,-0.008392275,0.002658535,-0.007440141,-0.033527565,0.008289407,-0.015031423,-0.056357185,-0.012692802,-0.020659534,0.011797932,-0.013486616,-0.023033629,-0.014970886,-0.009903491,-0.006428473,-0.007535449,-0.020580009,-0.005553717,-0.024817803,-0.018355043,-0.001844688,0.007285172,-0.003062568,-0.02077684,-0.004716005,-0.022026628,-0.012928148,-0.034758578,0.001061096,-0.006568848,0.002612097,0.002936872,0.005340507,-0.026185415,-0.014123369,-0.011752083,-0.003370384,-0.029118188,-0.018775627,0.001052567,-0.023364109,-0.019072829,-0.01468274,-0.015011965,-0.021802374,-0.019217842,0.00395818,0.005093979,0.002321085,-0.017681514,-0.000771974,-0.01790173,0.090082078,0.010416789,0.010451413,0.00969612,-0.01561553,-0.014022509,-0.011683193
-0.009867549,-0.009564489,-0.011605587,-0.014556328,-0.009945822,-0.034790391,0.011774722,-0.004760152,-0.00302782,-0.001148594,0.028942229,-0.007480839,0.009803324,-0.009554216,-0.013661975,0.009006891,-0.008406536,-0.015516133,0.015776546,-0.006816502,-0.006736009,0.00186746,-0.02579485,0.017030215,-0.004793448,-0.022242669,-0.011830831,-0.001070092,-0.014526689,-0.001368893,-0.033693906,-0.005998792,-0.05021536,0.010795355,-0.006739306,0.003059967,-0.014417298,-0.021942622,-0.021769594,-0.006399413,-0.013504865,-0.013567027,-0.018623249,-0.02472202,0.000558353,-0.014043056,-0.01675229,-0.004494431,-0.004750532,-0.014135861,-0.000521675,-0.015913413,0.005221407,-0.03547739,-0.004233795,-0.014881304,-0.0143831,-0.006594973,-0.002472927,-0.024139492,-0.006608878,-0.018974017,0.003667944,-0.007450925,-0.030785444,0.001390315,0.00681937,-0.023919016,0.023259524,-0.024396399,-0.005267819,-0.023225096,-0.004579421,-0.021898718,-0.006543589,-0.011260686,-0.010498779,0.003851154,-0.011161646,-0.018735959,-0.008078005,-0.006510965,0.004752097,-0.036596607,-0.007287192,-0.000386181,-0.002693945,-0.031875199,-0.028911341,-0.017159673,0.00490537,0.01530562,0.00238698,-0.035130662
0.00993327,0.029810952,0.019777242,-0.006472493,0.033947019,0.038395806,0.027706225,0.004760152,0.003492843,-0.03607689,0.020351716,0.020993782,-0.001131685,0.020586619,0.025922081,0.014988726,0.016743173,-0.002087261,-0.011449149,0.020993102,0.024097589,-0.014496992,0.041690725,0.03225292,0.020146209,0.013521636,0.022919303,0.009236282,0.022521885,-0.015878836,0.017371681,0.005998792,-0.0097435,0.003572708,0.012663298,0.033423983,-0.00752321,0.01984003,0.01907413,0.007337116,0.029814231,-0.004935884,0.026298497,0.009242566,0.008337952,0.030421916,0.011994535,0.009374422,-0.010531464,0.026202302,0.003646609,0.017836887,0.010361645,0.025429808,0.018432206,0.032451437,0.005781592,0.016189335,0.005863353,0.046029683,0.017837982,0.043725409,0.027535059,0.002933803,0.01618012,0.033808988,0.00677302,0.012199421,0.0461408,0.024396399,0.002637414,0.015769893,0.00731721,0.019639803,0.014089183,0.018080285,0.018624871,-0.00064083,0.003262651,-0.004739308,0.020307649,0.033238614,-0.009846076,0.009176192,0.013672423,0.006161006,0.011875295,0.003502573,0.013245235,0.004317633,-0.005540135,0.012935205,0.018254573,0.016597863
-0.001223152,0.01277574,-0.027589723,-0.004140745,-0.006609453,-0.008190979,-0.009478698,-0.02229544,-0.009810962,0.015565369,-0.000503824,-0.01386793,0.009438671,-0.008658011,-0.009385932,-0.006997968,0.011257154,-0.012615099,-0.008310823,0.013642434,-0.016194785,-0.024638514,-0.000563419,0.020231539,-0.004720314,-0.010861696,-0.009409766,-0.006385273,-0.013315414,0.006243497,-0.01776107,-0.00720285,-0.009180392,-0.019446057,-0.007216512,-0.003514956,0.014408954,-0.021272401,-0.011764777,-0.007903726,-0.007049081,-0.008495725,-0.001208009,-0.029222956,0.004418719,-0.005429867,-0.011336569,-0.03972391,-0.001444699,-0.034315189,0.003115283,-0.013153082,-0.000109681,-0.027952554,-0.003209297,0.030727586,-0.0188009,-0.010471197,-0.011138726,-0.032691766,0.000620238,-0.020423472,-0.007149302,-0.002132775,-0.008956603,0.022413093,-0.004510273,-0.034610308,-0.011473203,0.003549511,-0.028497083,-0.009569375,0.000303611,-0.013661364,0.00893879,-0.007753122,-0.008126092,-0.001924877,-0.027433844,-0.005955997,-0.008922264,-0.006615239,-0.006404107,-0.02289722,0.007285397,-0.009643299,-0.006878211,-0.005934711,0.006993019,0.003345243,0,-0.016039828,-0.023469682,0.010420629
-0.000776717,-0.002617009,-0.025150263,0.012371223,-0.008435103,-0.008502357,-0.015889129,-0.010109986,-0.001644482,0.007789724,-0.001512841,-0.002606905,0.00014022,0.003550985,-0.006994464,0.00093585,-0.00824293,-0.009834023,-0.019048174,0.010914437,0,0.004424716,-0.000845652,-0.019030067,-0.005861797,-0.020877552,-0.014127943,0.003552435,-0.015299003,0.005173259,-0.010967649,0.00480771,0.00263158,0.013005964,-0.005186769,-0.002969552,0.018095432,-0.011291392,-0.000455259,-0.017341979,-0.0101261,-0.000805206,-0.005656581,-0.012432682,0.001927067,0.011906939,-0.01568911,0.031577269,0.024280999,-0.007397342,-0.011732693,0,0.007538961,-0.00393705,-0.009041098,0.104163429,-0.010904171,0.008298947,0.006821717,0.033952219,-0.00965588,0.01523851,-0.005395604,0.001066956,-0.005412767,-0.004277683,-0.011039046,0.004522601,0.005753056,-0.021891366,0.004506578,-0.032812719,-0.018697777,-0.020380551,0.009884755,-0.020126458,-0.015458243,-0.00192867,0.049243821,0.005163824,-0.017127012,-0.018702578,-0.015865645,-0.020111515,-0.001729778,0.006567571,-0.001919012,-0.005017985,-0.011388633,-0.002388343,-0.012136824,-0.011886308,-0.005680644,0.017251297
-0.015502103,-0.02591314,-0.018125729,-0.025223897,-0.019356947,-0.012273118,-0.009723499,-0.021963278,-0.005895626,-0.024944919,-0.019363607,-0.015786063,-0.019965354,-0.008305287,-0.002066529,-0.01650601,-0.023602076,-0.015883966,-0.017534501,-0.006891179,-0.017944222,0.000275996,0.001127401,-0.016221139,-5.64E-05,-0.024715246,-0.013703077,-0.012848158,-0.000416826,-0.002410892,-0.020693034,-0.009638645,-0.009019971,-0.002155948,-0.043849185,-0.008961934,-0.023810687,-0.020010369,-0.015603876,-0.016279501,-0.000866565,-0.007763253,-0.002637095,-0.027480178,-0.012732027,-0.010093743,-0.009398247,-0.006153911,-0.01263372,-0.036613662,-0.013199636,-0.012539293,-0.025242416,0.001689215,-0.01635093,0.040999509,-0.009178602,-0.006984017,-0.015571796,-0.039833908,-0.012915692,-0.026336264,-0.011335497,-0.019653459,-0.013661332,-0.027582201,-0.009512977,-0.019629079,-0.007605392,-0.011535174,-0.014695711,-0.013576512,-0.009950409,-0.028478506,-0.018406074,-0.029333328,-0.010663207,-0.007103705,-0.021058625,-0.024058809,-0.021339291,-0.005651365,-0.026456616,-0.012935629,0.004835891,-0.029304765,-0.010038608,-0.010799062,-0.019573614,-0.002394061,0.012136824,0.012818715,-0.025257577,-0.000728054
-0.021455928,-0.077591201,-0.047807845,-0.030109861,-0.027184258,-0.030339536,-0.034970979,-0.010441229,-0.042024972,-0.020596426,-0.008007282,-0.037582691,-0.000858442,-0.018235221,-0.026836013,-0.037054664,-0.010844437,-0.023614577,-0.007934977,-0.024500294,-0.028908994,-0.017251373,-0.038770114,-0.015744422,-0.01846378,-0.013999295,-0.065437887,-0.024360382,-0.01766234,-0.029038232,-0.026070842,-0.020795854,-0.054730425,-0.03142385,0.016435855,-0.053348535,0.015552823,-0.026728206,-0.034827011,-0.025127403,-0.030588763,-0.02199695,-0.050406453,-0.013376667,-0.001672652,-0.029787078,-0.016090911,-0.03987936,-0.002938276,-0.007323064,-0.010955466,-0.044756548,-0.02463678,-0.008191011,-0.033185547,-0.062471222,-0.002307875,-0.029786534,-0.030595112,0.001528178,-0.025691842,-0.045157792,-0.000456014,0.006774229,-0.010601639,-0.03624209,-0.004293978,-0.010318544,-0.041190201,-0.025563066,0.01845338,-0.030681767,-0.025959009,-0.024367588,-0.024296004,-0.033258806,-0.029924122,-0.026931017,-0.06865312,-0.01884535,-0.03593201,-0.005683412,-0.025455248,-0.018224726,-0.006221905,-0.008361524,-0.023161035,0.000412178,-0.027324123,0.002872198,-0.004294915,-0.035413169,-0.032407576,-0.025448573
-0.015382509,-0.026503769,-0.028170885,-0.008771914,0,-0.032077238,-0.02795156,-0.036112829,-0.002964364,-0.007540213,-0.008071917,-0.023554362,-0.006462287,-0.038759702,0.008042394,-0.020691209,-0.015698909,-0.011457425,0.00340843,-0.025819077,-0.016946934,0.007549319,-0.008232955,-0.033790376,-0.047858826,-0.030536702,-0.023713828,-0.023460423,-0.004251665,-0.04910969,-0.018746626,-0.023765974,-0.041950861,-0.019490872,0.054095253,-0.049057309,0,-0.00838952,-0.042059986,0.007584882,0.015081198,-0.046543756,-0.082573839,-0.024627449,-0.003633862,-0.041148666,-0.02568703,-0.015537681,-0.004423696,0.002854224,-0.022277443,-0.007034979,-0.020226142,-0.026729553,-0.017882151,-0.010747635,-0.00370376,-0.011802289,-0.015327292,-0.040967425,-0.006855029,-0.008564517,-0.034342148,0.003504557,-0.006508645,-0.01952151,-0.000331109,-0.02462119,-0.020901079,-0.013665771,-0.04017757,-0.021748108,-0.015188466,-0.034429078,-0.021836382,-0.030560333,-0.007970885,-0.005005843,-0.069395168,-0.027674607,-0.029705155,-0.026568086,-0.004133565,-0.029075625,0.005532481,-0.016122868,-0.030238175,-0.003026888,-0.036675434,0.012351638,0.004294915,-0.019828317,-0.010241803,-0.058059759
-0.002542824,-0.018212247,-0.002064096,-0.012985173,-0.005151024,-0.041052092,-0.037099867,-0.037466167,-0.000247482,-0.002765495,-0.008010816,-0.030803009,0.009749185,0.023887317,0.039269339,0.013758769,0.001975895,0.015063162,-0.008352434,0.020087783,-0.009993819,0.000835236,-0.011581377,-0.032296269,-0.042758189,-0.037181475,0.009722855,-0.020171943,-0.020808693,0.000372801,-0.023400346,0.015075611,-0.03500525,-0.025298398,0.004546618,0.004146785,-0.014150233,-0.017190617,-0.033264462,0.034206365,0.012468761,-0.009785113,0.009467813,-0.016610885,0.00864359,-0.024410671,-0.007765652,-0.028232946,-0.020655203,-0.044970072,0.004932893,0.002902749,0.01264595,-0.018818572,-0.012218615,-0.010864092,-0.007069151,0.010899184,-0.024618599,-0.114747905,-0.005913202,-0.024179333,0.014995598,-0.006479535,-0.029824679,-0.004490246,-0.008646544,-0.022239526,0.020105221,-0.043259328,-0.007839324,-0.004559242,-0.026061198,-0.025234002,0.008921847,-0.02078638,-0.005232942,-0.013472789,-0.005765423,-0.010256634,-0.02845811,-0.040005353,0.034269562,-0.028586106,0.002990263,0.002435039,0.020661066,-0.005250161,0.014265587,-0.029709891,-0.003498172,-0.000656846,-0.019063904,0.015711243
0.011880438,0.027406765,-0.002363971,0.029215198,0.01722166,0.03657312,-0.046248174,0.016612253,0.031903397,0.010813155,-0.007949716,-0.038051655,0.016695359,0.025333145,0.017279945,0.028170915,0.021481005,0.042017214,0.015885397,-0.017510784,0.029382027,0.014094459,0.053217955,-0.030802163,-0.037657552,0.021228061,0.004572815,0.012607632,0.016824078,0.025028865,0.011981371,0.003733715,-0.028059639,0.00619197,0.04025736,0.019059986,0.003731038,-0.025991715,0.027252443,0.019410676,0.029769795,0.032818104,0.02182409,0.018390188,0.012963895,0.021294152,0.004478573,-0.003585917,0.032408496,0.042115849,0.017613217,0.033390697,0.015897788,0.050640081,0.028395215,0.005282187,-0.010434542,0.021006667,0.017362729,0.06512788,0.02665966,-0.039794149,0.020714204,0.01745247,0.016678905,0.014298589,-0.004351471,0.020405007,0.031019835,0.010116665,0.031471964,0.041765901,0.008320894,0.008551525,-0.016161174,0.042173928,0.023164503,0.015812007,0.060301516,0.007275922,0.022578199,0.01000155,0.018506829,0.025498985,0.000448045,0.018076367,0.021420937,0.004836664,0.032515658,0.015923215,0.004450104,0.030731824,-0.027886005,0.060853879
-0.031905699,-0.029724976,-0.049115672,-0.012147796,-0.022399474,-0.050640372,-0.055396481,-0.044059929,-0.020339714,-0.009788013,-0.007888615,-0.045300302,-0.03527171,-0.04837996,-0.027055934,-0.062800922,-0.017934254,-0.012017774,-0.033578125,-0.05531578,-0.026561173,-0.012148074,0.002828033,-0.029308056,-0.032556914,-0.030997386,-0.027582047,-0.039494148,-0.022058132,-0.063400104,-0.024979772,-0.044451801,-0.021114028,-0.076961041,-0.010708271,-0.059812941,-0.027489508,-0.034792812,-0.05872633,-0.036465321,-0.022405724,-0.07477478,-0.048138264,-0.034993707,-0.024692566,0.009706951,-0.011828887,-0.078920754,-0.027892685,-0.028999587,-0.012654824,-0.023091929,-0.042298114,0.023149815,-0.036152728,-0.045469945,-0.013799933,-0.048945136,-0.047103441,-0.061565473,-0.02172944,-0.055408965,-0.076213119,-0.022612023,-0.016198548,-0.034483022,0.00167591,-0.025289438,-0.0405051,-0.018551783,-0.010059965,-0.030406535,-0.013011095,0.012589158,-0.057546952,-0.042886121,-0.049388502,-0.051363571,-0.091425555,-0.045363175,-0.035151523,-0.037172101,-0.029237982,-0.025045965,-0.002094174,-0.005989202,-0.058590781,-0.020472838,-0.000914563,0.000478534,-0.004131623,-0.048965389,-0.036708106,-0.06280435
